65,17
17,65
65,18
18,65
66,0
0,66
66,3
3,66
66,4
4,66
66,5
5,66
66,7
7,66
66,8
8,66
66,9
9,66
66,10
10,66
66,11
11,66
66,15
15,66
66,17
17,66
66,18
18,66
66,19
19,66
67,1
1,67
67,3
3,67
67,4
4,67
67,5
5,67
67,6
6,67
67,7
7,67
67,8
8,67
67,9
9,67
67,10
10,67
67,11
11,67
67,12
12,67
67,13
13,67
67,14
14,67
67,17
17,67
68,0
0,68
68,3
3,68
68,11
11,68
68,12
12,68
68,15
15,68
68,17
17,68
68,19
19,68
69,0
0,69
69,3
3,69
69,7
7,69
69,8
8,69
69,9
9,69
69,10
10,69
69,17
17,69
69,18
18,69
69,19
19,69
70,0
0,70
70,3
3,70
70,7
7,70
70,8
8,70
70,11
11,70
70,14
14,70
70,15
15,70
70,17
17,70
71,3
3,71
71,9
9,71
71,11
11,71
71,12
12,71
71,17
17,71
72,0
0,72
72,4
4,72
72,6
6,72
72,7
7,72
72,10
10,72
72,11
11,72
72,13
13,72
72,14
14,72
72,16
16,72
72,17
17,72
73,3
3,73
73,6
6,73
73,8
8,73
73,11
11,73
73,12
12,73
73,13
13,73
73,14
14,73
74,0
0,74
74,3
3,74
74,6
6,74
74,8
8,74
74,9
9,74
74,11
11,74
74,13
13,74
74,16
16,74
74,17
17,74
74,19
19,74
75,2
2,75
75,3
3,75
75,6
6,75
75,7
7,75
75,8
8,75
75,9
9,75
75,10
10,75
75,13
13,75
75,18
18,75
75,19
19,75
76,3
3,76
76,5
5,76
76,7
7,76
76,9
9,76
76,13
13,76
76,14
14,76
76,19
19,76
77,5
5,77
77,8
8,77
77,9
9,77
77,12
12,77
77,13
13,77
77,14
14,77
77,17
17,77
77,18
18,77
78,3
3,78
78,8
8,78
78,14
14,78
78,15
15,78
79,3
3,79
79,5
5,79
79,7
7,79
79,10
10,79
79,11
11,79
79,12
12,79
79,18
18,79
80,3
3,80
80,4
4,80
80,8
8,80
80,11
11,80
80,12
12,80
80,13
13,80
80,17
17,80
80,18
18,80
81,0
0,81
81,7
7,81
81,8
8,81
81,11
11,81
81,14
14,81
81,16
16,81
81,17
17,81
81,18
18,81
81,19
19,81
82,1
1,82
82,3
3,82
82,6
6,82
82,8
8,82
82,9
9,82
82,10
10,82
82,11
11,82
82,12
12,82
82,17
17,82
82,19
19,82
83,3
3,83
83,8
8,83
83,9
9,83
83,10
10,83
83,14
14,83
83,17
17,83
84,3
3,84
84,4
4,84
84,7
7,84
84,8
8,84
84,9
9,84
84,14
14,84
84,16
16,84
84,19
19,84
85,4
4,85
85,5
5,85
85,7
7,85
85,8
8,85
85,9
9,85
85,10
10,85
85,11
11,85
85,17
17,85
85,18
18,85
86,3
3,86
86,7
7,86
86,8
8,86
86,9
9,86
86,10
10,86
86,12
12,86
86,15
15,86
86,17
17,86
86,19
19,86
87,0
0,87
87,1
1,87
87,3
3,87
87,4
4,87
87,6
6,87
87,7
7,87
87,8
8,87
87,9
9,87
87,10
10,87
87,11
11,87
87,13
13,87
87,14
14,87
87,18
18,87
87,19
19,87
88,0
0,88
88,3
3,88
88,5
5,88
88,8
8,88
88,9
9,88
88,11
11,88
88,14
14,88
88,17
17,88
88,18
18,88
89,3
3,89
89,4
4,89
89,6
6,89
89,8
8,89
89,9
9,89
89,11
11,89
89,12
12,89
89,13
13,89
89,14
14,89
89,15
15,89
89,17
17,89
89,18
18,89
89,19
19,89
90,0
0,90
90,3
3,90
90,4
4,90
90,5
5,90
90,6
6,90
90,7
7,90
90,11
11,90
90,12
12,90
90,13
13,90
90,14
14,90
90,17
17,90
90,19
19,90
91,3
3,91
91,7
7,91
91,8
8,91
91,9
9,91
91,11
11,91
91,12
12,91
91,14
14,91
91,17
17,91
92,0
0,92
92,3
3,92
92,4
4,92
92,5
5,92
92,6
6,92
92,8
8,92
92,9
9,92
92,10
10,92
92,11
11,92
92,12
12,92
92,13
13,92
92,16
16,92
92,17
17,92
93,0
0,93
93,5
5,93
93,6
6,93
93,8
8,93
93,9
9,93
93,13
13,93
93,14
14,93
93,15
15,93
93,17
17,93
93,19
19,93
94,3
3,94
94,5
5,94
94,7
7,94
94,8
8,94
94,9
9,94
94,10
10,94
94,11
11,94
94,14
14,94
94,17
17,94
94,18
18,94
95,3
3,95
95,4
4,95
95,5
5,95
95,7
7,95
95,9
9,95
95,10
10,95
95,11
11,95
95,14
14,95
95,17
17,95
96,0
0,96
96,3
3,96
96,5
5,96
96,8
8,96
96,10
10,96
96,12
12,96
96,14
14,96
96,17
17,96
96,18
18,96
96,19
19,96
97,0
0,97
97,5
5,97
97,9
9,97
97,14
14,97
97,17
17,97
97,18
18,97
98,3
3,98
98,4
4,98
98,5
5,98
98,6
6,98
98,8
8,98
98,9
9,98
98,10
10,98
98,11
11,98
98,14
14,98
98,17
17,98
98,19
19,98
99,0
0,99
99,1
1,99
99,3
3,99
99,4
4,99
99,5
5,99
99,8
8,99
99,11
11,99
99,14
14,99
99,17
17,99
100,3
3,100
100,4
4,100
100,6
6,100
100,7
7,100
100,8
8,100
100,10
10,100
100,11
11,100
100,17
17,100
100,19
19,100
101,0
0,101
101,1
1,101
101,3
3,101
101,8
8,101
101,11
11,101
101,12
12,101
101,17
17,101
101,19
19,101
102,0
0,102
102,3
3,102
102,4
4,102
102,5
5,102
102,6
6,102
102,7
7,102
102,8
8,102
102,11
11,102
102,12
12,102
102,16
16,102
102,18
18,102
103,0
0,103
103,3
3,103
103,7
7,103
103,9
9,103
103,11
11,103
103,14
14,103
103,17
17,103
104,3
3,104
104,5
5,104
104,6
6,104
104,7
7,104
104,8
8,104
104,9
9,104
104,11
11,104
105,3
3,105
105,5
5,105
105,9
9,105
105,10
10,105
105,11
11,105
105,14
14,105
105,18
18,105
106,9
9,106
106,10
10,106
106,14
14,106
106,15
15,106
106,18
18,106
106,19
19,106
107,3
3,107
107,5
5,107
107,8
8,107
107,11
11,107
107,12
12,107
107,19
19,107
108,3
3,108
108,6
6,108
108,8
8,108
108,10
10,108
108,11
11,108
108,12
12,108
108,13
13,108
108,14
14,108
108,17
17,108
108,19
19,108
109,1
1,109
109,4
4,109
109,5
5,109
109,7
7,109
109,9
9,109
109,10
10,109
109,11
11,109
109,12
12,109
109,13
13,109
109,14
14,109
109,16
16,109
109,17
17,109
110,2
2,110
110,3
3,110
110,8
8,110
110,9
9,110
110,13
13,110
110,17
17,110
110,19
19,110
111,3
3,111
111,7
7,111
111,8
8,111
111,9
9,111
111,12
12,111
111,16
16,111
111,17
17,111
112,3
3,112
112,5
5,112
112,6
6,112
112,7
7,112
112,10
10,112
112,13
13,112
112,14
14,112
112,19
19,112
113,3
3,113
113,4
4,113
113,9
9,113
113,12
12,113
113,14
14,113
114,6
6,114
114,7
7,114
114,9
9,114
114,11
11,114
114,17
17,114
115,3
3,115
115,5
5,115
115,6
6,115
115,7
7,115
115,9
9,115
115,11
11,115
115,12
12,115
115,16
16,115
115,17
17,115
115,18
18,115
115,19
19,115
116,4
4,116
116,5
5,116
116,8
8,116
116,9
9,116
116,13
13,116
116,14
14,116
116,17
17,116
117,0
0,117
117,3
3,117
117,4
4,117
117,5
5,117
117,7
7,117
117,8
8,117
117,9
9,117
117,11
11,117
117,13
13,117
117,14
14,117
117,17
17,117
117,18
18,117
117,19
19,117
118,2
2,118
118,4
4,118
118,5
5,118
118,8
8,118
118,9
9,118
118,13
13,118
118,14
14,118
118,18
18,118
118,19
19,118
119,3
3,119
119,5
5,119
119,6
6,119
119,7
7,119
119,9
9,119
119,10
10,119
119,11
11,119
119,12
12,119
119,13
13,119
119,14
14,119
119,15
15,119
119,17
17,119
119,18
18,119
120,0
0,120
120,1
1,120
120,8
8,120
120,9
9,120
120,10
10,120
120,11
11,120
120,14
14,120
121,0
0,121
121,3
3,121
121,4
4,121
121,5
5,121
121,6
6,121
121,8
8,121
121,9
9,121
121,10
10,121
121,13
13,121
121,14
14,121
121,17
17,121
121,19
19,121
122,0
0,122
122,3
3,122
122,5
5,122
122,6
6,122
122,7
7,122
122,9
9,122
122,11
11,122
122,12
12,122
122,14
14,122
122,15
15,122
122,19
19,122
123,0
0,123
123,5
5,123
123,6
6,123
123,11
11,123
123,12
12,123
123,13
13,123
123,14
14,123
123,15
15,123
123,17
17,123
123,18
18,123
124,0
0,124
124,3
3,124
124,9
9,124
124,11
11,124
124,14
14,124
125,3
3,125
125,4
4,125
125,11
11,125
125,14
14,125
125,17
17,125
126,0
0,126
126,3
3,126
126,5
5,126
126,6
6,126
126,7
7,126
126,8
8,126
126,9
9,126
126,11
11,126
126,13
13,126
126,17
17,126
127,3
3,127
127,5
5,127
127,8
8,127
127,9
9,127
127,10
10,127
127,11
11,127
127,14
14,127
127,17
17,127
127,18
18,127
127,19
19,127
128,3
3,128
128,4
4,128
128,9
9,128
129,0
0,129
129,4
4,129
129,5
5,129
129,6
6,129
129,7
7,129
129,8
8,129
129,9
9,129
129,11
11,129
129,13
13,129
129,14
14,129
129,17
17,129
130,3
3,130
130,4
4,130
130,5
5,130
130,6
6,130
130,8
8,130
130,9
9,130
130,11
11,130
130,12
12,130
130,13
13,130
130,14
14,130
130,17
17,130
130,18
18,130
131,3
3,131
131,5
5,131
131,8
8,131
131,11
11,131
131,12
12,131
131,13
13,131
131,14
14,131
131,17
17,131
132,3
3,132
132,4
4,132
132,5
5,132
132,6
6,132
132,8
8,132
132,10
10,132
132,11
11,132
132,14
14,132
132,17
17,132
132,18
18,132
133,0
0,133
133,3
3,133
133,5
5,133
133,7
7,133
133,8
8,133
133,9
9,133
133,10
10,133
133,11
11,133
133,12
12,133
133,13
13,133
133,16
16,133
133,17
17,133
133,18
18,133
133,19
19,133
134,5
5,134
134,6
6,134
134,7
7,134
134,8
8,134
134,9
9,134
134,11
11,134
134,14
14,134
134,17
17,134
135,1
1,135
135,3
3,135
135,7
7,135
135,8
8,135
135,10
10,135
135,12
12,135
135,14
14,135
135,17
17,135
135,18
18,135
136,3
3,136
136,6
6,136
136,7
7,136
136,8
8,136
136,11
11,136
136,13
13,136
136,14
14,136
136,17
17,136
137,1
1,137
137,4
4,137
137,6
6,137
137,8
8,137
137,10
10,137
137,14
14,137
137,15
15,137
137,16
16,137
138,0
0,138
138,3
3,138
138,4
4,138
138,6
6,138
138,8
8,138
138,9
9,138
138,11
11,138
138,12
12,138
138,14
14,138
138,16
16,138
138,17
17,138
139,0
0,139
139,1
1,139
139,3
3,139
139,8
8,139
139,9
9,139
139,11
11,139
139,15
15,139
139,17
17,139
139,19
19,139
140,3
3,140
140,8
8,140
140,9
9,140
140,11
11,140
140,14
14,140
140,16
16,140
140,17
17,140
141,3
3,141
141,4
4,141
141,9
9,141
141,11
11,141
141,12
12,141
141,14
14,141
141,17
17,141
142,3
3,142
142,5
5,142
142,7
7,142
142,9
9,142
142,11
11,142
142,12
12,142
142,13
13,142
142,15
15,142
142,17
17,142
143,0
0,143
143,1
1,143
143,3
3,143
143,4
4,143
143,6
6,143
143,8
8,143
143,9
9,143
143,14
14,143
143,15
15,143
143,17
17,143
143,19
19,143
144,0
0,144
144,3
3,144
144,5
5,144
144,6
6,144
144,8
8,144
144,9
9,144
144,11
11,144
144,12
12,144
144,14
14,144
144,15
15,144
144,18
18,144
144,19
19,144
145,6
6,145
145,8
8,145
145,14
14,145
146,0
0,146
146,3
3,146
146,6
6,146
146,7
7,146
146,8
8,146
146,9
9,146
146,11
11,146
146,12
12,146
146,14
14,146
146,15
15,146
146,19
19,146
147,3
3,147
147,5
5,147
147,6
6,147
147,8
8,147
147,11
11,147
147,14
14,147
147,19
19,147
148,3
3,148
148,4
4,148
148,5
5,148
148,6
6,148
148,10
10,148
148,17
17,148
148,18
18,148
148,19
19,148
149,0
0,149
149,5
5,149
149,8
8,149
149,9
9,149
149,10
10,149
149,11
11,149
149,12
12,149
149,14
14,149
149,17
17,149
149,18
18,149
149,19
19,149
150,0
0,150
150,3
3,150
150,6
6,150
150,10
10,150
150,11
11,150
150,17
17,150
150,18
18,150
151,3
3,151
151,4
4,151
151,5
5,151
151,8
8,151
151,9
9,151
151,10
10,151
151,11
11,151
151,12
12,151
151,17
17,151
151,19
19,151
152,6
6,152
152,9
9,152
152,14
14,152
153,0
0,153
153,1
1,153
153,4
4,153
153,6
6,153
153,7
7,153
153,8
8,153
153,9
9,153
153,11
11,153
153,13
13,153
153,14
14,153
153,16
16,153
153,19
19,153
154,0
0,154
154,1
1,154
154,3
3,154
154,5
5,154
154,6
6,154
154,7
7,154
154,8
8,154
154,9
9,154
154,10
10,154
154,11
11,154
154,12
12,154
154,14
14,154
154,17
17,154
155,3
3,155
155,6
6,155
155,9
9,155
155,10
10,155
155,11
11,155
155,14
14,155
155,15
15,155
155,17
17,155
155,18
18,155
156,3
3,156
156,7
7,156
156,8
8,156
156,9
9,156
156,14
14,156
156,17
17,156
157,0
0,157
157,3
3,157
157,4
4,157
157,5
5,157
157,7
7,157
157,8
8,157
157,9
9,157
157,11
11,157
157,12
12,157
157,14
14,157
157,15
15,157
157,16
16,157
157,17
17,157
157,18
18,157
157,19
19,157
158,7
7,158
158,8
8,158
158,13
13,158
158,14
14,158
158,15
15,158
158,16
16,158
159,4
4,159
159,6
6,159
159,7
7,159
159,8
8,159
159,9
9,159
159,10
10,159
159,11
11,159
159,14
14,159
159,16
16,159
159,17
17,159
160,0
0,160
160,9
9,160
160,17
17,160
160,19
19,160
161,4
4,161
161,8
8,161
161,9
9,161
161,10
10,161
161,11
11,161
161,13
13,161
161,14
14,161
162,0
0,162
162,8
8,162
162,10
10,162
162,11
11,162
162,13
13,162
163,3
3,163
163,4
4,163
163,5
5,163
163,6
6,163
163,7
7,163
163,8
8,163
163,9
9,163
163,10
10,163
163,11
11,163
163,12
12,163
163,19
19,163
164,0
0,164
164,3
3,164
164,4
4,164
164,7
7,164
164,8
8,164
164,9
9,164
164,11
11,164
164,14
14,164
164,16
16,164
164,17
17,164
164,19
19,164
165,3
3,165
165,4
4,165
165,8
8,165
165,9
9,165
165,10
10,165
165,11
11,165
165,12
12,165
165,13
13,165
165,14
14,165
165,17
17,165
165,18
18,165
165,19
19,165
166,0
0,166
166,3
3,166
166,5
5,166
166,9
9,166
166,11
11,166
166,14
14,166
166,15
15,166
167,3
3,167
167,5
5,167
167,6
6,167
167,7
7,167
167,8
8,167
167,9
9,167
167,11
11,167
167,13
13,167
167,14
14,167
167,17
17,167
167,19
19,167
168,1
1,168
168,3
3,168
168,5
5,168
168,8
8,168
168,9
9,168
168,10
10,168
168,11
11,168
168,12
12,168
168,13
13,168
168,14
14,168
168,17
17,168
168,18
18,168
168,19
19,168
169,3
3,169
169,6
6,169
169,7
7,169
169,8
8,169
169,9
9,169
169,13
13,169
169,14
14,169
169,15
15,169
169,16
16,169
169,17
17,169
170,3
3,170
170,4
4,170
170,8
8,170
170,9
9,170
170,10
10,170
170,11
11,170
170,14
14,170
170,16
16,170
170,17
17,170
170,19
19,170
171,0
0,171
171,4
4,171
171,8
8,171
171,9
9,171
171,10
10,171
171,11
11,171
171,14
14,171
171,17
17,171
171,18
18,171
172,0
0,172
172,1
1,172
172,3
3,172
172,4
4,172
172,5
5,172
172,8
8,172
172,9
9,172
172,11
11,172
172,14
14,172
172,17
17,172
172,18
18,172
172,19
19,172
173,0
0,173
173,3
3,173
173,4
4,173
173,5
5,173
173,6
6,173
173,7
7,173
173,8
8,173
173,9
9,173
173,14
14,173
174,1
1,174
174,3
3,174
174,5
5,174
174,7
7,174
174,8
8,174
174,9
9,174
174,14
14,174
174,17
17,174
175,3
3,175
175,5
5,175
175,6
6,175
175,7
7,175
175,8
8,175
175,9
9,175
175,11
11,175
175,19
19,175
176,0
0,176
176,3
3,176
176,5
5,176
176,6
6,176
176,7
7,176
176,8
8,176
176,9
9,176
176,10
10,176
176,13
13,176
176,17
17,176
177,3
3,177
177,19
19,177
178,8
8,178
178,9
9,178
178,12
12,178
178,17
17,178
178,19
19,178
179,3
3,179
179,6
6,179
179,9
9,179
179,10
10,179
179,11
11,179
179,14
14,179
179,17
17,179
179,18
18,179
179,19
19,179
180,8
8,180
180,10
10,180
180,11
11,180
181,3
3,181
181,5
5,181
181,7
7,181
181,8
8,181
181,9
9,181
181,10
10,181
181,11
11,181
181,12
12,181
181,14
14,181
181,17
17,181
181,18
18,181
182,3
3,182
182,14
14,182
182,16
16,182
182,17
17,182
183,0
0,183
183,3
3,183
183,6
6,183
183,9
9,183
183,14
14,183
183,18
18,183
184,3
3,184
184,6
6,184
184,8
8,184
184,9
9,184
184,14
14,184
184,18
18,184
185,3
3,185
185,8
8,185
185,13
13,185
185,14
14,185
185,15
15,185
185,19
19,185
186,3
3,186
186,5
5,186
186,7
7,186
186,8
8,186
186,11
11,186
186,12
12,186
186,13
13,186
186,17
17,186
187,0
0,187
187,2
2,187
187,3
3,187
187,5
5,187
187,6
6,187
187,7
7,187
187,8
8,187
187,9
9,187
187,11
11,187
187,12
12,187
187,13
13,187
187,14
14,187
187,15
15,187
187,17
17,187
187,19
19,187
188,3
3,188
188,6
6,188
188,8
8,188
188,9
9,188
188,10
10,188
188,11
11,188
188,12
12,188
188,13
13,188
188,14
14,188
188,17
17,188
188,18
18,188
189,3
3,189
189,4
4,189
189,5
5,189
189,6
6,189
189,7
7,189
189,8
8,189
189,9
9,189
189,12
12,189
189,14
14,189
189,18
18,189
189,19
19,189
190,3
3,190
190,4
4,190
190,6
6,190
190,8
8,190
190,9
9,190
190,11
11,190
190,14
14,190
190,17
17,190
190,18
18,190
191,3
3,191
191,4
4,191
191,8
8,191
191,9
9,191
191,11
11,191
191,12
12,191
191,13
13,191
191,17
17,191
191,18
18,191
192,0
0,192
192,4
4,192
192,7
7,192
192,8
8,192
192,9
9,192
192,11
11,192
192,13
13,192
192,14
14,192
192,17
17,192
192,19
19,192
193,0
0,193
193,3
3,193
193,8
8,193
193,11
11,193
193,14
14,193
193,17
17,193
193,19
19,193
194,6
6,194
194,8
8,194
194,9
9,194
194,11
11,194
195,1
1,195
195,3
3,195
195,4
4,195
195,5
5,195
195,6
6,195
195,8
8,195
195,9
9,195
195,10
10,195
195,11
11,195
195,12
12,195
195,14
14,195
195,15
15,195
195,17
17,195
195,18
18,195
196,0
0,196
196,3
3,196
196,5
5,196
196,6
6,196
196,8
8,196
196,9
9,196
196,10
10,196
196,11
11,196
196,12
12,196
196,18
18,196
197,0
0,197
197,3
3,197
197,5
5,197
197,8
8,197
197,9
9,197
197,10
10,197
197,16
16,197
197,17
17,197
198,3
3,198
198,4
4,198
198,6
6,198
198,7
7,198
198,9
9,198
198,10
10,198
198,11
11,198
198,17
17,198
199,3
3,199
199,8
8,199
199,9
9,199
199,13
13,199
199,14
14,199
200,0
0,200
200,1
1,200
200,3
3,200
200,5
5,200
200,7
7,200
200,8
8,200
200,9
9,200
200,11
11,200
200,12
12,200
200,13
13,200
200,14
14,200
200,15
15,200
200,16
16,200
200,17
17,200
200,18
18,200
201,7
7,201
201,8
8,201
201,11
11,201
201,13
13,201
201,15
15,201
